leading_item_id,following_item_id,value
DUCMGGNW,RCBZUSIM,7614
SNHYOVBM,KJNSOAHR,13964898
VUAFAIYJ,QKXNTIIB,2541941
EVBVXETX,XIIEJNEE,80681
BSRMSVTC,KJNSOAHR,13964898
NAQIHUKZ,DBWLZWNK,162894
LSOIUSXD,QKXNTIIB,2541941
OJIFIHMZ,XIIEJNEE,80681
RCBZUSIM,ROACSLMG,2165616
BEZYMBBT,FITUEHWN,78659
KJNSOAHR,SNHYOVBM,454644
DBWLZWNK,JSLXRQOK,8039
ELQGMQWE,YSYHGLQK,4320
FRHNWLNI,ROACSLMG,2165616
RJCAXSGH,WBLJNPZQ,149247
JPBRUTWP,BSRMSVTC,285558
UQYUIVVR,WBLJNPZQ,149247
DUCMGGNW,FWUCPMMW,9048
LPHPPJUG,RAWUKQMJ,3602369
BTMOEMEP,KJNSOAHR,13964898
ROACSLMG,FWUCPMMW,9048
NZKBIBNU,VUAFAIYJ,582844
BEZYMBBT,ZCELVYQU,137442
OKMBFVKS,WPQXWHYO,10908449
SUOYXCHP,VWMBASNE,88480
VBYCLTYZ,JERHKLYW,11200
BTMOEMEP,LUENUFGA,3702768
DEWLVASR,JBVHSUWY,322065
QKXNTIIB,VWMBASNE,88480
WHPUAOID,WBLJNPZQ,149247
BJALXPFS,XIIEJNEE,80681
WQMVCOEM,SAHWCZNH,2023633
PYZMVUWD,QSDCUCLB,4
LUENUFGA,RCBZUSIM,7614
XIIEJNEE,RAWUKQMJ,3602369
QRKRBYJL,HCDTGMST,61169
JERHKLYW,VWMBASNE,88480
AHMDUILJ,QJQJSWFU,126736
VMAQSTJE,QKXNTIIB,2541941
JBVHSUWY,WPQXWHYO,10908449
OJIFIHMZ,LTOYKIML,379221
QSDCUCLB,FQCLOEXA,1906189
WHPUAOID,UQYUIVVR,5026263
FQCLOEXA,GYHKIVQT,15789498
SDWAYPIK,JERHKLYW,11200
YSYHGLQK,VMAQSTJE,34540
JBVHSUWY,JERHKLYW,11200
BJALXPFS,SAAYMURU,26666
SDWAYPIK,BLANHGYY,32823
JBVHSUWY,DUCMGGNW,640042
SDWAYPIK,FDXPMYGF,2013
WHPUAOID,WQMVCOEM,42718
RAWUKQMJ,KFQSHBNH,9654609
ZGJXVMNI,BSRMSVTC,285558
ROACSLMG,OKMBFVKS,1836910
ROACSLMG,QVLMOEYE,967095
VBYCLTYZ,AHMDUILJ,106090
QRKRBYJL,JERHKLYW,11200
XIPPENFQ,LTOYKIML,379221
OGAFEHLU,XIPPENFQ,102552
LRVGFDFM,QJQJSWFU,126736
TGOELCAG,ZCELVYQU,137442
JBVHSUWY,JSLXRQOK,8039
OGAFEHLU,LSOIUSXD,206972
VWMBASNE,PYZMVUWD,4701
SAHWCZNH,FITUEHWN,78659
SAHWCZNH,PYZMVUWD,4701
DBWLZWNK,FCYBOAXC,111121953
FCYBOAXC,CCLHWFWF,14101580
RAWUKQMJ,BLANHGYY,32823
DDEXPPXU,MBSBZBXA,6160643
SAHWCZNH,BTMOEMEP,13823982
BSRMSVTC,QJQJSWFU,126736
VMAQSTJE,RJGPVEXX,605191
GIKPEWTY,SUOYXCHP,418
JPBRUTWP,UXSPKBJR,490897
JERHKLYW,UQYUIVVR,5026263
ANWUJOKX,XMKRPGLB,1398564
DUCMGGNW,XIPPENFQ,102552
DEWLVASR,RUVXNNVA,0
DNMPSKTB,LSOIUSXD,206972
FRHNWLNI,ZCELVYQU,137442
TGOELCAG,RCBZUSIM,7614
UIFPPCLR,ZGJXVMNI,2630438
KEUWZRKO,QJQJSWFU,126736
WBLJNPZQ,KFQSHBNH,9654609
ELQGMQWE,APQGTRMF,25527
RAWUKQMJ,ELQGMQWE,711795
JERHKLYW,UXSPKBJR,490897
SAHWCZNH,KAGJCHMR,5743
XIPPENFQ,GIKPEWTY,0
LUENUFGA,FRHNWLNI,968919
TANNMIMB,AHMDUILJ,106090
XUOIQPFL,UQYUIVVR,5026263
PLMZALFA,WBLJNPZQ,149247
FRHNWLNI,FDXPMYGF,2013
ZKENOUDA,DBWLZWNK,162894
DUCMGGNW,WQMVCOEM,42718
XIIEJNEE,DNMPSKTB,5167499
UXSPKBJR,UIFPPCLR,81900
DBWLZWNK,DDEXPPXU,14150
EVBVXETX,BSRMSVTC,285558
LRVGFDFM,XIPPENFQ,102552
ANWUJOKX,SNHYOVBM,454644
DUCMGGNW,SAAYMURU,26666
XIIEJNEE,DUCMGGNW,640042
WQMVCOEM,JERHKLYW,11200
DBWLZWNK,AHMDUILJ,106090
ZGJXVMNI,RJCAXSGH,4423848
BTMOEMEP,JERHKLYW,11200
KAGJCHMR,DUCMGGNW,640042
ATLDMDBO,RJGPVEXX,605191
UGEQLMXM,RJCAXSGH,4423848
XMKRPGLB,TANNMIMB,0
FITUEHWN,WHPUAOID,24027
YSYHGLQK,MBSBZBXA,6160643
DNMPSKTB,XMKRPGLB,1398564
ZGJXVMNI,ANWUJOKX,0
JPBRUTWP,YSYHGLQK,4320
WHPUAOID,MBSBZBXA,6160643
EVBVXETX,WQMVCOEM,42718
LSOIUSXD,BSRMSVTC,285558
BSRMSVTC,JERHKLYW,11200
HXYSSRXE,KFQSHBNH,9654609
WQMVCOEM,SUOYXCHP,418
FITUEHWN,PYZMVUWD,4701
ZGJXVMNI,ZCELVYQU,137442
UXSPKBJR,AXULOHBQ,73175
OKMBFVKS,UXSPKBJR,490897
WBLJNPZQ,STZDBITS,20910300
DBWLZWNK,LPHPPJUG,1222239
ZKENOUDA,HXYSSRXE,5356483
ATLDMDBO,SAHWCZNH,2023633
ANWUJOKX,FITUEHWN,78659
QVLMOEYE,FCYBOAXC,111121953
RUVXNNVA,VBYCLTYZ,360914
WHPUAOID,GIKPEWTY,0
FITUEHWN,UIFPPCLR,81900
FCYBOAXC,XUOIQPFL,2585695
BUZIIBYG,BJALXPFS,134992
XUOIQPFL,HCDTGMST,61169
BEZYMBBT,IGDVVKUD,12326
AANGBULD,UQYUIVVR,5026263
VBYCLTYZ,EVBVXETX,5157814
ZKENOUDA,LPHPPJUG,1222239
GIKPEWTY,VUAFAIYJ,582844
QVLMOEYE,AHMDUILJ,106090
DJBLNPNC,BJALXPFS,134992
XIFHSOWQ,HXYSSRXE,5356483
DDEXPPXU,LPHPPJUG,1222239
PYZMVUWD,WPQXWHYO,10908449
SAHWCZNH,LPHPPJUG,1222239
XMKRPGLB,QSDCUCLB,4
WPQXWHYO,VWMBASNE,88480
QVLMOEYE,JERHKLYW,11200
LLHREMKS,XIPPENFQ,102552
GKQIJYDH,ELQGMQWE,711795
ZXERAXWP,IGDVVKUD,12326
RAWUKQMJ,UXSPKBJR,490897
JBVHSUWY,YSYHGLQK,4320
APQGTRMF,WQMVCOEM,42718
STZDBITS,DBWLZWNK,162894
DBWLZWNK,NZKBIBNU,249213
XMKRPGLB,LSOIUSXD,206972
OKMBFVKS,BJALXPFS,134992
OJIFIHMZ,JSLXRQOK,8039
FRHNWLNI,GIKPEWTY,0
AHMDUILJ,WBLJNPZQ,149247
LUENUFGA,RJGPVEXX,605191
GIKPEWTY,STZDBITS,20910300
DDEXPPXU,QJQJSWFU,126736
WPQXWHYO,OKMBFVKS,1836910
DBWLZWNK,BUZIIBYG,15330505
BEZYMBBT,ANWUJOKX,0
UXSPKBJR,FWUCPMMW,9048
VWMBASNE,AXULOHBQ,73175
BSRMSVTC,NZKBIBNU,249213
XUOIQPFL,SNHYOVBM,454644
JPBRUTWP,SUOYXCHP,418
WQMVCOEM,TGOELCAG,174754
SAHWCZNH,BLANHGYY,32823
PLMZALFA,LSOIUSXD,206972
VUAFAIYJ,UXSPKBJR,490897
EVBVXETX,VMAQSTJE,34540
ELQGMQWE,AXULOHBQ,73175
QKXNTIIB,BJALXPFS,134992
FQCLOEXA,RJGPVEXX,605191
WHPUAOID,FCYBOAXC,111121953
VMAQSTJE,ZKENOUDA,373089
LPHPPJUG,BSRMSVTC,285558
FTSVTTSR,DUCMGGNW,640042
STZDBITS,LLHREMKS,45947
JBVHSUWY,PYZMVUWD,4701
RAWUKQMJ,RCBZUSIM,7614
LPHPPJUG,VUAFAIYJ,582844
ZKENOUDA,LRVGFDFM,11241783
WPQXWHYO,JBVHSUWY,322065
UGEQLMXM,ZCELVYQU,137442
BJALXPFS,QKXNTIIB,2541941
ELQGMQWE,SAAYMURU,26666
VUAFAIYJ,FDXPMYGF,2013
SAAYMURU,OJIFIHMZ,2537263
VUAFAIYJ,MIRCVAMV,44884
KEUWZRKO,ZKENOUDA,373089
BEZYMBBT,UXSPKBJR,490897
XMKRPGLB,AHMDUILJ,106090
SAHWCZNH,FWUCPMMW,9048
SAAYMURU,DNMPSKTB,5167499
VUAFAIYJ,UQYUIVVR,5026263
XUOIQPFL,JERHKLYW,11200
VUAFAIYJ,JERHKLYW,11200
BUZIIBYG,KEUWZRKO,413339
LUENUFGA,BLANHGYY,32823
DEWLVASR,FQCLOEXA,1906189
LLHREMKS,DBWLZWNK,162894
DUCMGGNW,JERHKLYW,11200
IGDVVKUD,EVBVXETX,5157814
KEUWZRKO,QKXNTIIB,2541941
ZGJXVMNI,TANNMIMB,0
APQGTRMF,RUVXNNVA,0
KAGJCHMR,ZGJXVMNI,2630438
KEUWZRKO,AANGBULD,324918
ATLDMDBO,YSYHGLQK,4320
KEUWZRKO,ATLDMDBO,42136251
KEUWZRKO,RCBZUSIM,7614
SAHWCZNH,QVLMOEYE,967095
JBVHSUWY,QJQJSWFU,126736
STZDBITS,SNHYOVBM,454644
RAWUKQMJ,ZXERAXWP,27197
LUENUFGA,KEUWZRKO,413339
DUCMGGNW,OJIFIHMZ,2537263
RJGPVEXX,BSRMSVTC,285558
EVBVXETX,APQGTRMF,25527
XMKRPGLB,OXKURKXR,98073
OXKURKXR,YSYHGLQK,4320
DUCMGGNW,HXYSSRXE,5356483
DEWLVASR,LLHREMKS,45947
ZCELVYQU,UXSPKBJR,490897
DDEXPPXU,JSLXRQOK,8039
SAHWCZNH,IGDVVKUD,12326
VMAQSTJE,JERHKLYW,11200
OJIFIHMZ,DEWLVASR,417754
DNMPSKTB,JERHKLYW,11200
DNMPSKTB,KAGJCHMR,5743
DBWLZWNK,HCDTGMST,61169
QVLMOEYE,HCDTGMST,61169
DBWLZWNK,EVBVXETX,5157814
RUVXNNVA,DEWLVASR,417754
WHPUAOID,BJALXPFS,134992
LLHREMKS,JERHKLYW,11200
OJIFIHMZ,LSOIUSXD,206972
DEWLVASR,DBWLZWNK,162894
LRVGFDFM,RAWUKQMJ,3602369
SAAYMURU,DBWLZWNK,162894
JBVHSUWY,GYHKIVQT,15789498
KFQSHBNH,SDWAYPIK,5358826
GKQIJYDH,ZCELVYQU,137442
MBSBZBXA,YSYHGLQK,4320
APQGTRMF,KJNSOAHR,13964898
NAQIHUKZ,BUZIIBYG,15330505
VWMBASNE,LTOYKIML,379221
ANWUJOKX,WHPUAOID,24027
LTOYKIML,AHMDUILJ,106090
GYHKIVQT,XIFHSOWQ,72107
MBSBZBXA,RCBZUSIM,7614
CCLHWFWF,STZDBITS,20910300
SAAYMURU,QKXNTIIB,2541941
OGAFEHLU,AANGBULD,324918
KJNSOAHR,SAHWCZNH,2023633
JPBRUTWP,FCYBOAXC,111121953
XIFHSOWQ,FITUEHWN,78659
XUOIQPFL,MBSBZBXA,6160643
UXSPKBJR,DJBLNPNC,1044
WPQXWHYO,GYHKIVQT,15789498
KEUWZRKO,ZGJXVMNI,2630438
LPHPPJUG,ZGJXVMNI,2630438
SNHYOVBM,HXYSSRXE,5356483
LRVGFDFM,PYZMVUWD,4701
BSRMSVTC,RJCAXSGH,4423848
LRVGFDFM,ZKENOUDA,373089
LLHREMKS,VMAQSTJE,34540
DBWLZWNK,KJNSOAHR,13964898
ZXERAXWP,FWUCPMMW,9048
JPBRUTWP,KAGJCHMR,5743
BJALXPFS,BLANHGYY,32823
QSDCUCLB,XMKRPGLB,1398564
ATLDMDBO,JERHKLYW,11200
ELQGMQWE,QVLMOEYE,967095
ANWUJOKX,GYHKIVQT,15789498
MIRCVAMV,FCYBOAXC,111121953
WBLJNPZQ,RCBZUSIM,7614
WPQXWHYO,DEWLVASR,417754
DBWLZWNK,ZXERAXWP,27197
OKMBFVKS,YSYHGLQK,4320
LPHPPJUG,BLANHGYY,32823
BJALXPFS,IGDVVKUD,12326
IGDVVKUD,BEZYMBBT,3486807
WHPUAOID,BLANHGYY,32823
LPHPPJUG,XUOIQPFL,2585695
FWUCPMMW,UQYUIVVR,5026263
BTMOEMEP,EVBVXETX,5157814
BUZIIBYG,KAGJCHMR,5743
UXSPKBJR,YSYHGLQK,4320
FCYBOAXC,AHMDUILJ,106090
CCLHWFWF,JBVHSUWY,322065
SAHWCZNH,DJBLNPNC,1044
PLMZALFA,AHMDUILJ,106090
JBVHSUWY,VUAFAIYJ,582844
ZGJXVMNI,XIIEJNEE,80681
FQCLOEXA,UXSPKBJR,490897
KJNSOAHR,SUOYXCHP,418
ROACSLMG,DNMPSKTB,5167499
RJGPVEXX,OKMBFVKS,1836910
FITUEHWN,PLMZALFA,0
ZXERAXWP,VUAFAIYJ,582844
SNHYOVBM,IGDVVKUD,12326
VUAFAIYJ,OGAFEHLU,0
FRHNWLNI,KEUWZRKO,413339
QJQJSWFU,XIFHSOWQ,72107
RJGPVEXX,BUZIIBYG,15330505
RJGPVEXX,LSOIUSXD,206972
QRKRBYJL,SAHWCZNH,2023633
ZKENOUDA,WPQXWHYO,10908449
QRKRBYJL,YSYHGLQK,4320
NZKBIBNU,KFQSHBNH,9654609
XMKRPGLB,XIPPENFQ,102552
RAWUKQMJ,KJNSOAHR,13964898
ZKENOUDA,JPBRUTWP,5601918
KFQSHBNH,WBLJNPZQ,149247
CCLHWFWF,QKXNTIIB,2541941
LRVGFDFM,UIFPPCLR,81900
ROACSLMG,ZGJXVMNI,2630438
SUOYXCHP,WQMVCOEM,42718
RCBZUSIM,VMAQSTJE,34540
XIIEJNEE,RJGPVEXX,605191
ATLDMDBO,LUENUFGA,3702768
DDEXPPXU,WHPUAOID,24027
WBLJNPZQ,FCYBOAXC,111121953
ELQGMQWE,VMAQSTJE,34540
SDWAYPIK,FRHNWLNI,968919
VUAFAIYJ,OXKURKXR,98073
MBSBZBXA,BUZIIBYG,15330505
KFQSHBNH,DUCMGGNW,640042
SDWAYPIK,WPQXWHYO,10908449
DJBLNPNC,QJQJSWFU,126736
VMAQSTJE,BEZYMBBT,3486807
XMKRPGLB,MIRCVAMV,44884
